url,name,ingredient
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

",2 Tbs. mayonnaise
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

",1 1/4 lb. ground beef
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

","12 Parker House rolls, each 2 inches wide,  warmed"
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

","Lettuce leaves, sliced tomatoes or other favorite  burger accompaniments"
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

",French fries for serving
https://www.williams-sonoma.com/recipe/mini-burgers-with-pimento-cheese.html,"


Mini Burgers with Pimento Cheese

",French Fries (Pommes Frites) >
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1 lb. tomatoes, cored and halved crosswise"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1 small red onion, unpeeled, cut into quarters"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1/4 cup golden raisins, coarsely chopped"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1/4 cup sugar
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1/4 cup cider vinegar
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1 tsp. smoked Spanish paprika
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1/2 tsp. ground cumin
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1/2 tsp. sea salt, plus more, to taste"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1 garlic clove, chopped"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","1 lb. ground beef, 85 percent lean"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1 Tbs. minced fresh thyme
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

",1/4 tsp. Worcestershire sauce
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","2 Tbs. unsalted butter, frozen"
https://www.williams-sonoma.com/recipe/mini-burgers-with-smoky-tomato-chutney.html,"


Mini Burgers with Smoky Tomato Chutney

","8 small dinner rolls, about 3 inches in diameter"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

",3 yellow onions
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","1 beef chuck roast, about 2 1/2 lb."
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","3/4 tsp. kosher salt, plus more, to taste"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","1/2 tsp. freshly ground pepper, plus more, to taste"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

",1/4 cup all-purpose flour
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

",3 Tbs. rendered bacon fat or canola oil
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","4 garlic cloves, chopped"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","1 tsp. sweet paprika, preferably Hungarian or Spanish"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

",1 1/2 cups beef stock or broth
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","1 1/2 cups canned plum tomatoes, drained and chopped"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

","2 Tbs. chopped fresh flat-leaf parsley, plus more for garnish"
https://www.williams-sonoma.com/recipe/moms-home-style-pot-roast.html,"


Mom’s Home-Style Pot Roast





(3)

",Classic Mashed Potatoes >
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",3 Tbs. ras el hanout
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1 Tbs. sweet paprika
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1 tsp. salt, plus more, to taste"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1 tsp. freshly ground pepper, plus more, to taste"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","3 lb. short ribs, cut into serving pieces, external fat trimmed to 1/4 inch"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",2 Tbs. olive oil
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1/2 large yellow onion, diced"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","2 carrots, peeled and diced"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1 cup cubed peeled butternut squash
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","4 garlic cloves, chopped"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1/2 cup dry red wine, such as Syrah"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1 cup canned diced tomatoes
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1/2 cup beef or chicken broth, plus more, as needed"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1 Tbs. honey (optional)
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",2 cups couscous
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",2 Tbs. olive oil
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1/2 tsp. ground turmeric
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","1/2 tsp. kosher salt, plus more, to taste"
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1/4 cup dried currants
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",1 tsp. finely grated orange zest
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

",2 Tbs. fresh lemon juice
https://www.williams-sonoma.com/recipe/moroccan-short-rib-tagine.html,"


Moroccan Short Rib Tagine with Spiced Couscous (Ras el Hanout)





(2)

","Freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",2 tsp. peppercorns
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1 tsp. mustard seeds
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1 Tbs. minced fresh rosemary
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",2 tsp. coarse kosher salt
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

","1 1/4 lb. top sirloin steak, about 1 inch thick"
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",Olive oil as needed
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1/2 cup balsamic vinegar
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1/4 cup minced shallots
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1 tsp. firmly packed brown sugar
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",6 cups arugula
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

","1/4 red onion, thinly sliced"
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

","1/2 bunch radishes, thinly sliced"
https://www.williams-sonoma.com/recipe/mustard-peppercorn-steak-and-arugula-salad.html,"


Mustard-Peppercorn Steak and Arugula Salad

",1/2 lemon
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

","1 boneless New York strip steak, 1 to 1 1/4 lb. and 1 1/4 to 1 1/2 inches thick"
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",1 tsp. vadouvan
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",1/4 tsp. kosher salt
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

","Freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",6 oz. baby spinach leaves
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",2 Tbs. unsalted butter
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

","3 or 4 fresh cremini or button mushrooms, brushed clean and thinly sliced"
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

","1 small shallot, minced"
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",4 Tbs. heavy cream
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

","Kosher salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",Pinch of freshly grated nutmeg
https://www.williams-sonoma.com/recipe/new-york-strip-steak-spinach.html,"


New York Strip Steak with Creamed Spinach (Vadouvan)

",1/4 tsp. finely grated lemon zest (optional)
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","1 first-cut brisket, about 5 1/2 lb. (2 1/4 kg)"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",Kosher salt and freshly ground pepper
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",3 Tbs. olive oil
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","2 yellow onions, thinly sliced"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","4 garlic cloves, finely chopped"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","4 carrots, cut crosswise into 1-inch (2.5-cm) pieces"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","2 parsnips, cut into 1-inch (2.5-cm) half moons"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","2 celery stalks, cut crosswise into 1-inch (2.5-cm) pieces"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",2 cups (16 fl. oz./500 ml) dry red wine
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","3 cups (24 fl. oz./750 ml) low-sodium beef broth, heated to a simmer"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",2 dried bay leaves
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

","4 Yukon Gold potatoes, peeled and cut into 1 1/2-inch (4-cm) pieces"
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",1 tsp. Dijon mustard
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",1/2 cup (4 oz./125 g) drained prepared horseradish
https://www.williams-sonoma.com/recipe/not-your-mama-s-horseradish-brisket.html,"


Not Your Mama's Horseradish Brisket

",Chewy Chocolate Meringues with Dried Cherries and Walnuts >
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",3/4 cup fresh lime juice
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",3/4 cup distilled white vinegar
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/2 cup water
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 Tbs. superfine sugar
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 tsp. kosher salt
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1/2 habanero chili, seeds removed"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1 large red onion, halved and cut into 1/8-inch-thick slices"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 tsp. finely chopped fresh oregano
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 Tbs. finely chopped fresh cilantro
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/4 cup slivered raw almonds
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 Tbs. canola oil
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1 small Spanish onion, coarsely chopped"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","3 garlic cloves, coarsely chopped"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1 cup pureed plum tomatoes
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","3 cups low-sodium chicken broth, plus more if needed"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",Scant 1/4 cup pureed canned chipotle in adobo
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 Tbs. ancho chili powder
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1 Tbs. New Mexican chili powder
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/2 tsp. chili de árbol powder
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/4 cup chopped mango
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/4 cup golden raisins
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/4 cup crushed blue corn tortilla chips
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1 Tbs. clover honey
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1 Tbs. pure grade B maple syrup
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",3 Tbs. molasses
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",3/4 tsp. ground cinnamon
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/2 tsp. ground cloves
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1/2 tsp. ground allspice
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1 oz. semisweet or bittersweet chocolate, finely chopped"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","Kosher salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1 1/2 lb. 80% lean ground chuck, or 90% lean ground turkey"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",2 Tbs. canola oil
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","Kosher salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

",1 cup grated Manchego cheese
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","4 hamburger buns, split"
https://www.williams-sonoma.com/recipe/oaxaca-burgers-with-manchego.html,"


Oaxaca Burgers with Manchego, Avocado and Pickled Habanero Onions

","1 ripe Haas avocado, peeled, pitted and sliced"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","4 to 5 lb. beef short ribs, cut into 3-inch pieces"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

",3 Tbs. olive oil
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","1 yellow onion, finely chopped"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

",2 cups dry red wine
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

",1 cup port or brandy
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","2 cups chicken broth, plus more as needed"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","1 lb. boiling potatoes, quartered"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

","2 carrots, peeled and cut into large chunks"
https://www.williams-sonoma.com/recipe/one-pot-braised-short-ribs-fmf.html,"


One-Pot Braised Short Ribs

",2 Tbs. minced fresh flat-leaf parsley
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

",1/4 cup all-purpose flour
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

","1 tsp. salt, plus more, to taste"
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

","1/2 tsp. freshly ground pepper, plus more, to taste"
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

","6 veal shanks, about 3 lb. total, each cut for osso buco into slices about 1  inch thick"
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

",1/4 cup olive oil
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

","1 1/2 cups fresh cremini or shiitake mushrooms, halved if large"
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

","4 large shallots, chopped"
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

",2 cups beef broth
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

",2 fresh thyme sprigs
https://www.williams-sonoma.com/recipe/osso-buco-with-mushrooms-and-peas.html,"


Osso Buco with Mushrooms & Peas

",2 cups frozen peas
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

","2 boneless rib-eye steaks, each 12 to 14 oz. (375 to 440 g)"
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

",Kosher salt
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

",3 Tbs. coarsely crushed mixed peppercorns
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

","1 Tbs. olive oil, plus more for brushing"
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

","4 spring onions, trimmed"
https://www.williams-sonoma.com/recipe/pan-grilled-pepper-crusted-rib-eye.html,"


Pan-Grilled Pepper-Crusted Rib Eye

",Freshly ground pepper
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

","1 beef tenderloin roast, 2 1/2 to 3 lb."
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

",3 fresh rosemary sprigs
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

","1 garlic clove, minced"
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

",1 Tbs. vegetable oil
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

","4 shallots, minced"
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

",2 cups dry red wine
https://www.williams-sonoma.com/recipe/pan-roasted-beef-tenderloin-with-rosemary-and-garlic.html,"


Pan-Roasted Beef Tenderloin with Rosemary and Garlic





(4)

","16 Tbs. (2 sticks) softened unsalted butter, cut    into 1/2-inch pieces"
